ap_mac,lat,lon,Количество_торговля_rank,Количество_бытовые_rank,Количество_общепит_rank,Количество_клубы_rank,Количество_медицина_rank,Выручка_торговля_rank,Прибыль_торговля_rank,Выручка_бытовые_rank,Прибыль_бытовые_rank,Выручка_общепит_rank,Прибыль_общепит_rank,Выручка_клубы_rank,Прибыль_клубы_rank,Выручка_медицина_rank,Прибыль_медицина_rank,barbers_rank,spa_rank,shoes_rank,jewelry_rank,foto_rank,riteil_rank,club_rank,med_rank,vet_rank,stomat_rank,alco_rank,shop_rank,crime_rank,danger_rank,houseprise_rank,houseparenda_rank,money_rank,people_rank,traffic_rank,toilet_rank,trash_rank,metro_rank,taxi_rank,auto_rank,light_rank,video_rank,keep_rank,arenda_rank,ЖКХ_ранг,Соседи_ранг,Условия для детей_ранг,Спорт и отдых_ранг,Магазины_ранг,Транспорт_ранг,Безопасность_ранг,Стоимость жизни_ранг,Чистота_ранг,Экология_ранг,Адрес
EC8CA20FFC20,55.739444732666016,37.65288543701172,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2646.5,2769.5,888.0,2809.0,632.5,2182.5,1867.0,1023.0,1237.0,2621.0,1894.5,1195.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,926.0,603.0,637.0,429.5,1318.0,825.5,616.5,1782.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Большие Каменщики, 2, Москва, Россия"
EC8CA20FFC40,55.74201965332031,37.53910827636719,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,1706.5,2341.5,888.0,762.5,1538.0,1675.0,2158.5,1023.0,285.5,1087.0,2005.0,2079.0,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,2327.0,2289.0,2425.0,429.5,1700.0,1684.5,2342.0,2165.5,2388.0,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"проектируемый проезд № 3580, Москва, Россия"
EC8CA20FFC80,55.74062728881836,37.53790283203125,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,1706.5,2341.5,888.0,762.5,1538.0,1609.5,2319.5,1023.0,285.5,1087.0,1951.5,2149.5,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,1787.0,2289.0,2425.0,849.5,2388.0,1736.0,2340.0,2165.5,1773.5,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Кутузовский проспект, 35/30, Москва, Россия"
EC8CA20FFCA0,55.72134399414063,37.57693099975586,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1911.5,988.5,2186.5,1940.5,1538.0,1216.0,670.0,2050.0,1971.0,1414.5,1258.5,1471.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,2502.0,1312.0,2075.0,2083.0,2388.0,1118.0,254.5,721.0,986.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"3-я Фрунзенская улица, 9, Москва, Россия"
EC8CA20FFCC0,55.74779510498047,37.555702209472656,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,755.5,2341.5,2186.5,762.5,632.5,1800.0,670.0,2050.0,285.5,754.0,1888.0,846.0,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,1965.0,1312.0,2176.5,2083.0,1060.0,1450.0,2196.0,2241.0,2388.0,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Кутузовский проспект, 14, Москва, Россия"
EC8CA20FFCD0,55.74777603149414,37.55562210083008,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,755.5,988.5,2186.5,762.5,632.5,1788.0,670.0,2050.0,285.5,754.0,1888.0,886.0,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,2159.0,1312.0,2176.5,2083.0,1060.0,1446.0,2200.5,2241.0,2388.0,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Кутузовский проспект, 14, Москва, Россия"
EC8CA20FFCF0,55.7389030456543,37.61069488525391,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,1911.5,988.5,888.0,762.5,632.5,2111.0,1504.5,2050.0,1971.0,2621.0,1787.5,313.5,2657.0,,2493.0,143.0,1139.0,2711.0,2596.0,205.0,1377.0,849.5,270.5,1285.0,709.0,839.5,1773.5,1414.0,,,,,,,,,,,"Крымская набережная, Москва, Россия"
EC8CA20FFD60,55.72408676147461,37.5787239074707,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2160.0,988.5,2186.5,1940.5,1538.0,1331.5,670.0,2050.0,1971.0,1087.0,1380.0,1471.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1413.0,1312.0,1926.5,2083.0,2388.0,879.5,463.0,456.0,418.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Комсомольский проспект, 33/11, Москва, Россия"
EC8CA20FFD80,55.74821472167969,37.62526321411133,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,1354.0,988.5,888.0,762.5,2718.5,2569.0,2784.5,2050.0,1971.0,2169.0,2576.5,541.5,2657.0,,2493.0,143.0,1139.0,2711.0,640.0,205.0,2051.0,265.0,185.5,1171.5,845.5,922.5,1773.5,1414.0,,,,,,,,,,,"улица Балчуг, Москва, Россия"
EC8CA20FFDB0,55.727352142333984,37.56102752685547,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,632.5,988.5,888.0,762.5,2036.0,1360.5,1137.0,2050.0,1971.0,1414.5,881.5,2033.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2266.0,1312.0,2194.5,1649.5,1700.0,1149.5,819.5,895.0,2388.0,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Большая Пироговская улица, 53/55, Москва, Россия"
EC8CA20FFDC0,55.74269485473633,37.65403366088867,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2764.5,2341.5,888.0,2809.0,632.5,2182.5,1867.0,1023.0,1237.0,2621.0,1931.5,1308.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,984.0,603.0,428.0,429.5,1318.0,661.0,648.0,1586.0,418.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Земляной Вал, 76/21 с1, Москва, Россия"
EC8CA20FFDD0,55.747467041015625,37.65105056762695,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2087.0,2341.5,888.0,2707.5,632.5,2125.5,2319.5,1023.0,1237.0,2621.0,1774.5,923.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,1452.0,205.0,486.0,429.5,1060.0,710.5,522.5,1256.5,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Николоямская улица, 14 с1, Москва, Россия"
EC8CA20FFDE0,55.74575805664063,37.63301086425781,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1102.0,988.5,2186.5,1940.5,2718.5,2456.5,2717.0,2050.0,2645.5,2169.0,2458.5,1514.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2285.0,1312.0,1614.5,265.0,185.5,733.0,1582.0,895.0,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовническая набережная, 26/21 с7, Москва, Россия"
EC8CA20FFDF0,55.7380256652832,37.60865783691406,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,1911.5,988.5,888.0,762.5,632.5,2049.5,1504.5,2050.0,1971.0,2425.5,1761.0,498.0,2657.0,,2493.0,143.0,1139.0,2711.0,899.0,205.0,1487.5,849.5,270.5,1339.0,1131.0,1024.0,986.5,1414.0,,,,,,,,,,,"Крымская набережная, Москва, Россия"
EC8CA20FFED0,55.71700286865234,37.60855484008789,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,1911.5,2341.5,2186.5,762.5,1538.0,1163.0,201.0,1023.0,2645.5,754.0,1271.0,1571.0,962.0,835.5,1260.0,294.0,1645.0,2364.0,1417.0,603.0,959.0,2083.0,2388.0,1014.0,980.5,1488.5,165.5,1414.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"улица Шаболовка, Москва, Россия"
EC8CA20FFEE0,55.75118255615234,37.59204864501953,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2581.0,2341.5,888.0,1940.5,2537.0,2798.0,2447.5,2050.0,1971.0,1783.5,2773.0,1672.5,2130.0,,2707.0,2416.0,1502.0,2526.0,1987.5,2289.0,319.5,1649.5,439.0,23.5,685.0,93.5,1773.5,2131.5,,,,,,,,,,,"Малый Николопесковский переулок, 9/1 с1, Москва, Россия"
EC8CA20FFEF0,55.75119018554688,37.59201431274414,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2581.0,2341.5,888.0,1940.5,2537.0,2798.0,2447.5,2050.0,1971.0,1783.5,2767.5,1672.5,2130.0,,2707.0,2416.0,1502.0,2526.0,2711.0,2289.0,330.5,1649.5,439.0,23.5,698.5,93.5,1773.5,2131.5,,,,,,,,,,,"Малый Николопесковский переулок, 9/1 с1, Москва, Россия"
EC8CA20FFF70,55.74881362915039,37.56209945678711,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,1102.0,2341.5,888.0,762.5,632.5,2471.0,670.0,2050.0,285.5,754.0,2540.5,1249.5,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,1021.0,1312.0,2334.5,429.5,1060.0,1573.5,2218.0,1295.5,1773.5,2131.5,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Кутузовский проспект, 9 к1, Москва, Россия"
EC8CA20FFFA0,55.73149108886719,37.66352844238281,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2335.5,2769.5,888.0,2707.5,1538.0,1756.0,2319.5,2050.0,798.5,2621.0,1647.5,1875.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,876.0,603.0,1164.0,265.0,1700.0,1316.5,715.0,1530.0,418.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"3-й Крутицкий переулок, Москва, Россия"
EC8CA20FFFC0,55.75101852416992,37.59014129638672,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2508.5,2341.5,888.0,1940.5,2537.0,2794.0,2447.5,2050.0,1971.0,1414.5,2775.0,1794.5,2130.0,,2707.0,2416.0,1502.0,2526.0,2717.0,2289.0,242.5,1649.5,439.0,63.5,1198.5,142.0,1773.5,2131.5,,,,,,,,,,,"Большой Николопесковский переулок, 13, Москва, Россия"
EC8CA21000B0,55.726932525634766,37.57843017578125,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2160.0,988.5,2186.5,1940.5,1538.0,1427.5,1137.0,2685.5,1971.0,1087.0,1371.0,1365.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2088.0,603.0,1646.0,2083.0,2388.0,648.5,399.0,562.5,418.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"переулок Хользунова, Москва, Россия"
EC8CA2100110,55.74224472045898,37.59542846679688,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2711.5,988.5,888.0,2508.0,632.5,2426.0,2593.5,2050.0,1971.0,2169.0,2404.5,1308.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1820.0,2289.0,89.5,1169.0,93.5,125.5,756.5,112.0,418.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица Пречистенка, 15, Москва, Россия"
EC8CA21003F0,55.734371185302734,37.59629821777344,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1911.5,988.5,888.0,1940.5,632.5,1800.0,2158.5,2050.0,1971.0,1783.5,1569.5,651.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1198.0,1312.0,1344.0,1649.5,185.5,698.5,943.5,596.0,986.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Фрунзенская набережная, 2/1, Москва, Россия"
EC8CA2100410,55.746192932128906,37.56319808959961,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,869.0,2341.5,888.0,762.5,632.5,2215.5,670.0,2050.0,285.5,754.0,2434.0,886.0,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,826.0,1312.0,2514.5,429.5,1060.0,1684.5,2379.0,1333.0,2388.0,2131.5,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Большая Дорогомиловская улица (дублёр), 10, Москва, Россия"
EC8CA2100430,55.752288818359375,37.59447860717773,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2711.5,2341.5,888.0,1940.5,632.5,2784.5,2593.5,2050.0,1971.0,1783.5,2771.0,1105.0,2130.0,,2707.0,2416.0,1502.0,2526.0,1022.0,1312.0,221.5,1649.5,677.0,51.0,576.0,126.0,986.5,2131.5,,,,,,,,,,,"улица Новый Арбат, 13, Москва, Россия"
EC8CA2100450,55.751686096191406,37.593528747558594,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2798.0,2341.5,888.0,1940.5,1538.0,2798.0,2593.5,2050.0,1971.0,1783.5,2765.0,1420.0,2130.0,,2707.0,2416.0,1502.0,2526.0,1877.0,1312.0,197.5,1649.5,439.0,32.0,520.0,72.5,986.5,2131.5,,,,,,,,,,,"Москва, Россия"
EC8CA2100490,55.74266815185547,37.67621994018555,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1587.0,988.5,2806.0,2707.5,2036.0,1565.0,2158.5,2050.0,1971.0,2769.0,1555.0,2620.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,2653.0,205.0,428.0,1169.0,785.5,795.5,45.0,1652.0,51.0,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Малый Рогожский переулок, Москва, Россия"
EC8CA21004B0,55.744903564453125,37.67903137207031,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1227.5,988.5,2806.0,1940.5,1538.0,1274.5,2158.5,2050.0,1971.0,2621.0,1446.0,2620.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,2657.5,603.0,486.0,1169.0,890.5,1096.5,214.0,2165.5,165.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Рогожский Вал, 3, Москва, Россия"
EC8CA21004C0,55.72882843017578,37.62411117553711,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2335.5,988.5,888.0,1940.5,2373.5,1930.0,1137.0,1023.0,2645.5,1783.5,2188.0,1672.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1832.0,1312.0,527.0,849.5,1060.0,436.0,1180.0,1048.5,1773.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Большая Серпуховская улица, 8/7 с2, Москва, Россия"
EC8CA21004D0,55.74629211425781,37.590965270996094,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2798.0,2341.5,2186.5,1940.5,2036.0,2806.5,2593.5,2050.0,1971.0,1783.5,2785.5,2033.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2738.0,2289.0,113.5,1649.5,185.5,36.0,604.5,93.5,986.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Большой Власьевский переулок, 14 с2, Москва, Россия"
EC8CA2100510,55.71393203735352,37.589263916015625,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,273.0,988.5,2186.5,762.5,632.5,921.0,670.0,1023.0,1971.0,1783.5,752.0,651.0,962.0,835.5,1260.0,294.0,1645.0,2364.0,1070.0,1312.0,2480.5,1649.5,890.5,1768.5,489.5,1530.0,986.5,2131.5,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"Ленинский проспект, 28, Москва, Россия"
EC8CA21005D0,55.72625732421875,37.56127166748047,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,632.5,988.5,888.0,762.5,2036.0,1302.0,1137.0,2050.0,1971.0,1414.5,861.5,2033.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2080.0,1312.0,2212.5,1649.5,1700.0,1158.5,643.5,867.5,2388.0,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица 10-летия Октября, 5, Москва, Россия"
EC8CA21005F0,55.74203872680664,37.65262222290039,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2711.5,2341.5,888.0,2809.0,632.5,2159.5,2158.5,1023.0,1237.0,2621.0,1880.0,1249.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1180.0,603.0,615.0,429.5,1060.0,764.0,589.0,1488.5,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Нижняя Радищевская улица, 14/2, Москва, Россия"
EC8CA2100610,55.748165130615234,37.61052703857422,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,506.5,988.5,888.0,762.5,632.5,2413.5,2319.5,2050.0,1971.0,2621.0,2088.0,184.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1327.0,53.0,1926.5,79.5,93.5,1582.0,78.5,993.5,2725.5,1414.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Кремлёвская набережная, 1/9 с9, Москва, Россия"
EC8CA2100670,55.7392578125,37.62685012817383,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2226.5,988.5,888.0,1940.5,2718.5,2520.0,1867.0,2050.0,1971.0,2169.0,2565.0,1727.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2584.0,603.0,113.5,1169.0,551.5,253.5,1750.5,372.0,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Голиковский переулок, 10 с1, Москва, Россия"
EC8CA21006D0,55.74765396118164,37.596412658691406,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2581.0,2341.5,888.0,1940.5,632.5,2709.5,2593.5,2050.0,1971.0,1783.5,2646.5,1598.5,2130.0,,2707.0,2416.0,1502.0,2526.0,2827.0,2289.0,62.5,849.5,348.5,32.0,456.0,154.5,986.5,2131.5,,,,,,,,,,,"переулок Сивцев Вражек, 12, Москва, Россия"
EC8CA2100770,55.74859619140625,37.59132766723633,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2711.5,2341.5,888.0,1940.5,2036.0,2760.0,2593.5,2050.0,1971.0,1783.5,2729.0,1831.5,2130.0,,2707.0,2416.0,1502.0,2526.0,2567.0,2289.0,302.5,1649.5,348.5,1.0,1082.5,135.5,986.5,2131.5,,,,,,,,,,,"Кривоарбатский переулок, 3, Москва, Россия"
EC8CA21007D0,55.740455627441406,37.66142272949219,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2711.5,2769.5,888.0,2838.0,1538.0,2361.5,2158.5,2050.0,1237.0,2621.0,2153.5,2079.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,1353.0,205.0,380.0,112.5,1700.0,522.5,809.0,1586.0,1773.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Таганская улица, 15 с2, Москва, Россия"
EC8CA2100810,55.75021743774414,37.64606475830078,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1587.0,2341.5,2186.5,762.5,632.5,1967.0,2158.5,1023.0,798.5,2425.5,2046.5,386.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,2736.0,205.0,1002.5,2529.5,677.0,564.5,1052.5,839.5,418.5,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Серебрянический переулок, 4 с1, Москва, Россия"
EC8CA2100820,55.75021743774414,37.64604568481445,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1587.0,2341.5,2186.5,762.5,632.5,1967.0,2158.5,1023.0,798.5,2425.5,2046.5,386.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,2611.0,205.0,1002.5,2529.5,677.0,564.5,1065.5,839.5,418.5,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Серебрянический переулок, 4 с1, Москва, Россия"
EC8CA2100850,55.75265884399414,37.633548736572266,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1102.0,988.5,888.0,762.5,1538.0,2593.0,2784.5,2050.0,1971.0,2425.5,2660.0,184.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,927.0,603.0,1875.0,17.5,185.5,611.0,1157.5,721.0,2388.0,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Славянская площадь, 2/5/4, Москва, Россия"
EC8CA2100890,55.752288818359375,37.59450912475586,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2646.5,2341.5,888.0,1940.5,632.5,2787.0,2593.5,2050.0,1971.0,1783.5,2771.0,1105.0,2130.0,,2707.0,2416.0,1502.0,2526.0,732.0,1312.0,221.5,1649.5,677.0,44.0,581.0,126.0,986.5,2131.5,,,,,,,,,,,"улица Новый Арбат, 13, Москва, Россия"
EC8CA21008F0,55.74085235595703,37.592403411865234,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2828.0,988.5,2186.5,2508.0,632.5,2444.0,2717.0,2050.0,1971.0,1783.5,2439.0,1991.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2359.0,2289.0,128.5,1649.5,348.5,72.0,675.0,42.0,418.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица Пречистенка, 21/1, Москва, Россия"
EC8CA2100AA0,55.746192932128906,37.63474655151367,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,985.0,988.5,2186.5,1940.5,2718.5,2456.5,2717.0,1023.0,1971.0,2169.0,2488.0,1514.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2582.0,1312.0,1614.5,429.5,185.5,689.5,1647.0,689.5,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовническая улица, 25, Москва, Россия"
EC8CA2100BF0,55.73864364624024,37.651798248291016,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2581.0,2769.5,888.0,2809.0,632.5,2311.5,1867.0,1023.0,1237.0,2621.0,2013.5,1061.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,2552.0,603.0,763.0,429.5,1318.0,851.0,827.0,1782.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Народная улица, 7, Москва, Россия"
EC8CA2100C30,55.73347091674805,37.62294387817383,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2646.5,988.5,888.0,2508.0,2611.0,2426.0,1504.5,2050.0,1971.0,1783.5,2477.0,1471.5,2657.0,,2493.0,143.0,1139.0,2711.0,2753.0,603.0,182.5,629.0,890.5,422.0,1624.0,431.5,1773.5,1414.0,,,,,,,,,,,"Щетининский переулок, 12, Москва, Россия"
EC8CA2100CC0,55.74067306518555,37.616241455078125,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,1911.5,988.5,888.0,762.5,2036.0,1874.5,1867.0,2050.0,1971.0,2169.0,1671.0,233.0,2657.0,,2493.0,143.0,1139.0,2711.0,1904.0,205.0,1039.5,1169.0,348.5,1229.5,399.0,839.5,2388.0,1414.0,,,,,,,,,,,"улица Большая Полянка, 4/10, Москва, Россия"
